time_s,wheel_speed,raw_weight,velocity,pitch,roll,acc,acc_z
51:02.9,0,1795,1.2,1.9,-2.6,0,9.6
51:03.0,0,1763,1.2,1.8,-2.7,0.2,9.6
51:03.1,0,1694,1.2,1.8,-2.8,-0.5,8.4
51:03.2,0,1703,1.2,1.9,-2.9,0.2,8.4
51:03.3,0,1706,1.2,2.1,-2.8,-0.1,8.4
51:03.4,0,1763,1.2,2.3,-2.8,-0.1,8.4
51:03.5,0,1777,1.2,2.4,-2.9,0.2,8.4
51:03.6,0,1874,1.2,2.6,-2.8,-0.2,6.2
51:03.7,0,1880,1.2,2.7,-2.7,0.1,6.2
51:03.8,0,1973,1.2,2.7,-2.6,0.1,6.2
51:03.9,0,2030,1.2,2.7,-2.6,0.2,6.2
51:04.0,0,1991,1.2,2.7,-2.7,0.1,6.2
51:04.1,0,1893,1.2,2.8,-2.8,-0.1,12.5
51:04.2,0,1927,1.3,2.9,-2.9,0.2,12.5
51:04.3,0,1852,1.3,3,-2.8,0,12.5
51:04.4,0,1816,1.3,3,-2.6,0,12.5
51:04.5,0,1928,1.3,3.1,-2.7,0.1,12.5
51:04.6,0,1750,1.3,3.1,-2.8,0.1,9.5
51:04.7,0,1774,1.3,3.2,-2.8,0,9.5
51:04.8,0,1601,1.3,3,-2.7,0.1,9.5
51:04.9,0,1872,1.3,2.6,-2.6,0.2,9.5
51:05.0,0,2108,1.3,1.8,-2.6,-0.1,9.5
51:05.1,0,1856,1.3,0.9,-2.6,-0.3,5.3
51:05.2,0,1929,1.2,-0.3,-2.7,-0.3,5.3
51:05.3,0,1969,1.2,-1.5,-2.8,-0.5,5.3
51:05.4,0,1763,1.2,-2.5,-3,-0.3,5.3
51:05.5,0,1763,1.1,-3.2,-3.1,-1,5.3
51:05.6,0,1799,1,-3.8,-2.9,-0.5,10.1
51:05.7,0,1959,0.9,-4,-2.8,-1.3,10.1
51:05.8,0,1911,0.8,-4.2,-2.7,-0.7,10.1
51:05.9,0,1948,0.7,-4.2,-2.7,-0.9,10.1
51:06.0,0,1895,0.6,-3.9,-2.7,-0.8,10.1
51:06.1,0,1780,0.5,-3.7,-2.8,-1,6
51:06.2,0,1713,0.5,-3.4,-3,-0.6,6
51:06.3,0,1475,0.4,-3.3,-3.2,-0.8,6
51:06.4,0,1475,0.3,-2.9,-3.2,-0.8,6
51:06.5,0,1727,0.2,-2.6,-3.4,-1.2,6
51:06.6,0,1783,0.2,-2.2,-3.6,-0.1,10.1
51:06.7,0,1942,0.1,-1.8,-3.7,-0.5,10.1
51:06.8,0,2070,0.1,-1.4,-3.8,-0.2,10.1
51:06.9,0,1987,0.2,-1,-3.9,0.4,10.1
51:07.0,0,1941,0.1,-0.5,-4.1,-0.3,10.1
51:07.1,0,1900,0.1,0,-4.2,0.1,6.7
51:07.2,0,1712,0.1,0.3,-4.1,0,6.7
51:07.3,0,1858,0.1,0.6,-4,-0.1,6.7
51:07.4,0,1827,0.1,1,-3.8,0,6.7
51:07.5,0,1492,0.1,1.4,-3.7,0.1,6.7
51:07.6,0,1448,0.1,1.7,-3.4,0.2,8.3
51:07.7,0,1628,0.1,1.9,-3.2,-0.3,8.3
51:07.8,0,2122,0.1,2,-3,-0.1,8.3
51:07.9,0,2005,0.1,1.7,-2.9,-0.1,8.3
51:08.0,0,1791,0.1,1.5,-3,-0.3,8.3
51:08.1,0,1936,0.1,1.2,-3,-0.1,12.6
51:08.2,0,2162,0.1,1.1,-3,0.1,12.6
51:08.3,0,2182,0.1,1,-3,-0.1,12.6
51:08.4,0,2017,0.1,1,-2.9,0,12.6
51:08.5,0,1829,0,0.9,-3,-0.1,6.2
51:08.6,0,1633,0.1,0.9,-2.9,0.2,6.2
51:08.7,0,1278,0.1,0.8,-3,-0.1,6.2
51:08.9,0,1209,0.1,0.8,-2.8,0.5,6.2
51:09.0,0,1454,0.1,0.8,-2.6,0,6.2
51:09.1,0,1950,0.1,0.9,-2.2,-0.3,14.1
51:09.2,0,1910,0.1,0.8,-2.3,0.1,14.1
51:09.3,0,1702,0.1,0.7,-2.4,-0.3,14.1
51:09.4,0,1864,0.1,0.8,-2.5,0.3,14.1
51:09.5,0,1878,0.1,0.7,-2.4,-0.3,14.1
51:09.6,0,1921,0.1,0.9,-2.4,0.2,6.1
51:09.7,0,1749,0.1,0.9,-2.4,0.2,6.1
51:09.8,0,1899,0.1,0.9,-2.2,0,6.1
51:09.9,0,1765,0.1,0.8,-2.1,0.1,6.1
51:10.0,0,1957,0.1,0.8,-1.9,-0.1,6.1
51:10.1,0,1832,0.1,0.8,-1.9,0,10.2
51:10.2,0,1798,0.1,0.8,-1.8,0.3,10.2
51:10.3,0,1587,0.1,0.7,-1.9,0.1,10.2
51:10.4,0,1377,0.1,0.6,-1.9,-0.2,10.2
51:10.5,0,1459,0.2,0.6,-1.8,0.3,10.2
51:10.6,0,1371,0.1,0.6,-1.7,-0.4,7.9
51:10.7,0,1130,0.1,0.5,-1.6,0.2,7.9
51:10.8,0,1036,0.1,0.6,-1.6,-0.2,7.9
51:10.9,0,1126,0.2,0.7,-1.6,0.5,7.9
51:11.0,0,1251,0.2,0.9,-1.2,-0.2,7.9
51:11.1,0,1371,0.1,1,-1.2,-0.1,14.5
51:11.2,0,1644,0.1,0.8,-1.3,-0.2,14.5
51:11.3,0,1643,0.2,0.8,-1.2,0.2,14.5
51:11.4,0,1542,0.2,0.6,-1,0.2,14.5
51:11.5,0,1459,0.1,0.7,-0.9,-0.3,14.5
51:11.6,0,1533,0.1,0.5,-0.9,-0.2,10.1
51:11.7,0,1208,0.1,0.5,-0.9,0.1,10.1
51:11.8,0,1319,0.1,0.5,-1.2,-0.1,10.1
51:11.9,0,933,0.1,0.4,-1.1,0.1,10.1
51:12.0,0,1232,0.1,0.2,-1.1,0,10.1
51:12.1,0,1205,0.1,0.2,-1.1,-0.2,11
51:12.2,0,1123,0.1,0.2,-1,0.1,11
51:12.3,0,963,0.1,0.4,-0.9,0,11
51:12.4,0,1945,0,0.6,-1.2,-0.9,11
51:12.5,0,1967,0.1,0.7,-1.3,0.2,11
51:12.6,0,1243,0,0.6,-1.2,-0.5,8.7
51:12.7,0,1598,0,0.6,-1.2,0.2,8.7
51:12.8,0,1698,0,0.6,-1.2,-0.2,8.7
51:12.9,0,1843,0,0.5,-1.1,0.2,8.7
51:13.0,0,1843,0,0.5,-1.1,0,8.7
51:13.1,0,1780,0,0.5,-1.1,-0.2,10
51:13.2,0,1816,0,0.5,-1.1,-0.1,10
51:13.3,0,1892,0,0.5,-1,0,10
51:13.4,0,1865,0,0.5,-1,0.1,10
51:13.5,0,1891,0,0.5,-1,-0.1,10
51:13.6,0,1928,0,0.5,-1,0.1,10.2
51:13.7,0,1844,0,0.5,-1,-0.1,10.2
51:13.8,0,1921,0,0.5,-1,0,10.2
51:13.9,0,1908,0,0.5,-1,0,10.2
51:14.0,0,1908,0,0.5,-1,0.1,10.2
51:14.1,0,1892,0,0.5,-1,-0.1,9.9
51:14.2,0,1940,0,0.5,-1,0.1,9.9
51:14.3,0,1886,0,0.5,-1,0,9.9
51:14.4,0,1920,0,0.4,-1,0,9.9
51:14.5,0,1946,0,0.5,-0.9,0,9.9
51:14.6,0,1913,0,0.4,-0.9,0,9.8
51:14.7,0,1930,0,0.4,-0.9,0,9.8
51:14.8,0,1928,0,0.4,-0.9,0,9.8
51:14.9,0,1928,0,0.4,-0.9,0,9.8
51:15.0,0,1925,0,0.4,-0.9,0.1,9.8
51:15.1,0,1928,0,0.4,-0.9,-0.1,9.8
51:15.2,0,1922,0,0.4,-0.9,0,9.8
51:15.3,0,1931,0,0.4,-0.9,-0.1,9.8
51:15.5,0,1949,0,0.4,-0.9,0,9.8
51:15.6,0,1917,0,0.4,-0.9,0.1,9.8
51:15.7,0,1933,0,0.4,-0.9,-0.1,9.8
51:15.8,0,1940,0,0.4,-0.9,0,9.8
51:15.9,0,1929,0,0.4,-0.9,0.1,9.8
51:16.0,0,1957,0,0.4,-0.9,-0.1,9.8
51:16.1,0,1950,0,0.4,-0.9,0,9.8
51:16.2,0,1943,0,0.4,-0.9,0.1,9.8
51:16.3,0,1937,0,0.4,-0.9,0,9.8
51:16.4,0,1950,0,0.4,-0.9,-0.1,9.8
51:16.5,0,1946,0,0.4,-0.9,0.1,9.8
51:16.6,0,1937,0,0.4,-0.9,0,9.8
51:16.7,0,1946,0,0.4,-0.9,0,9.8
51:16.8,0,1936,0,0.4,-0.9,-0.1,9.8
51:16.9,0,1934,0,0.4,-0.9,0.1,9.8
51:17.0,0,1926,0,0.4,-0.9,0,9.8
51:17.1,0,1932,0,0.4,-0.9,0,9.8
51:17.2,0,1939,0,0.4,-0.9,-0.1,9.8
51:17.3,0,1947,0,0.4,-0.9,0,9.8
51:17.4,0,1950,0,0.4,-0.9,0.1,9.8
51:17.5,0,1952,0,0.4,-0.8,-0.1,9.8
51:17.6,0,1953,0,0.4,-0.8,0,9.8
51:17.7,0,1954,0,0.4,-0.8,0,9.8
51:17.8,0,1957,0,0.4,-0.8,0,9.8
51:17.9,0,1957,0,0.4,-0.8,0.1,9.8
51:18.0,0,1960,0,0.4,-0.8,-0.1,9.8
51:18.1,0,1952,0,0.4,-0.8,0.1,9.8
51:18.2,0,1950,0,0.4,-0.8,-0.1,9.8
51:18.3,0,1950,0,0.4,-0.8,0,9.8
51:18.4,0,1957,0,0.4,-0.8,0,9.8
51:18.5,0,1965,0,0.4,-0.8,0,9.8
51:18.6,0,1967,0,0.4,-0.8,0,9.8
51:18.7,0,1966,0,0.4,-0.8,0,9.8
51:18.8,0,1962,0,0.3,-0.8,0,9.8
51:18.9,0,1959,0,0.4,-0.8,0,9.8
51:19.0,0,1964,0,0.3,-0.8,0,9.8
51:19.1,0,1965,0,0.3,-0.8,0,9.8
51:19.2,0,1968,0,0.3,-0.8,0,9.8
51:19.3,0,1969,0,0.3,-0.8,0,9.8
51:19.4,0,1970,0,0.3,-0.8,0,9.8
51:19.5,0,1973,0,0.3,-0.8,0,9.8
51:19.6,0,1971,0,0.3,-0.8,0,9.8
51:19.7,0,1969,0,0.3,-0.8,0,9.8
51:19.8,0,1968,0,0.3,-0.8,0.1,9.8
51:19.9,0,1968,0,0.3,-0.8,-0.1,9.8
51:20.0,0,1967,0,0.3,-0.8,0,9.8
51:20.1,0,1966,0,0.3,-0.8,0,9.8
51:20.2,0,1970,0,0.3,-0.8,0,9.8
51:20.3,0,1971,0,0.3,-0.8,0,9.8
51:20.4,0,1969,0,0.3,-0.8,0,9.8
51:20.5,0,1969,0,0.3,-0.8,0,9.8
51:20.6,0,1967,0,0.3,-0.8,0,9.8
51:20.7,0,1970,0,0.3,-0.8,0,9.8
51:20.8,0,1971,0,0.3,-0.8,0,9.8
51:20.9,0,1973,0,0.3,-0.8,0,9.8
51:21.1,0,1972,0,0.3,-0.8,0,9.8
51:21.2,0,1970,0,0.3,-0.8,0,9.8
51:21.3,0,1972,0,0.3,-0.8,0,9.8
51:21.4,0,1974,0,0.3,-0.8,0,9.8
51:21.5,0,1972,0,0.3,-0.8,0,9.8
51:21.6,0,1973,0,0.3,-0.8,0,9.8
51:21.7,0,1970,0,0.3,-0.8,0.1,9.8
51:21.8,0,1968,0,0.3,-0.7,-0.1,9.8
51:21.9,0,1966,0,0.3,-0.7,0,9.8
51:22.0,0,1970,0,0.3,-0.7,0,9.8
51:22.1,0,1975,0,0.3,-0.7,0,9.8
51:22.2,0,1976,0,0.3,-0.7,0,9.8
51:22.3,0,1973,0,0.3,-0.7,0,9.8
51:22.4,0,1969,0,0.3,-0.7,0,9.8
51:22.5,0,1966,0,0.3,-0.7,0.1,9.8
51:22.6,0,1966,0,0.3,-0.7,-0.1,9.8
51:22.7,0,1967,0,0.3,-0.7,0,9.8
51:22.8,0,1966,0,0.3,-0.7,0,9.8
51:22.9,0,1968,0,0.3,-0.7,0,9.8
51:23.0,0,1969,0,0.3,-0.7,0,9.8
51:23.1,0,1967,0,0.3,-0.7,0,9.8
51:23.2,0,1969,0,0.3,-0.7,0,9.8
51:23.3,0,1970,0,0.3,-0.7,0,9.8
51:23.4,0,1970,0,0.3,-0.7,0,9.8
51:23.5,0,1970,0,0.3,-0.7,0,9.8
51:23.6,0,1971,0,0.3,-0.7,0,9.8
51:23.7,0,1972,0,0.3,-0.7,0,9.8
51:23.8,0,1973,0,0.3,-0.7,0,9.8
51:23.9,0,1975,0,0.3,-0.7,0.1,9.8
51:24.0,0,1976,0,0.3,-0.7,-0.1,9.8
51:24.1,0,1975,0,0.3,-0.7,0,9.8
51:24.2,0,1971,0,0.3,-0.7,0,9.8
51:24.3,0,1971,0,0.3,-0.7,0,9.8
51:24.4,0,1967,0,0.3,-0.7,0,9.8
51:24.5,0,1970,0,0.3,-0.7,0,9.8
51:24.6,0,1966,0,0.3,-0.7,0,9.8
51:24.7,0,1963,0,0.3,-0.7,0.1,9.8
51:24.8,0,1967,0,0.3,-0.7,0,9.8
51:24.9,0,1972,0,0.3,-0.7,0,9.8
51:25.0,0,1977,0,0.3,-0.7,-0.1,9.8
51:25.1,0,1982,0,0.3,-0.7,0,9.8
51:25.2,0,1983,0,0.3,-0.7,0,9.8
51:25.3,0,1983,0,0.3,-0.7,0.1,9.8
51:25.4,0,1985,0,0.3,-0.7,-0.1,9.8
51:25.5,0,1983,0,0.3,-0.7,0,9.8
51:25.6,0,1983,0,0.3,-0.7,0,9.8
51:25.7,0,1982,0,0.3,-0.7,0,9.8
51:25.8,0,1982,0,0.2,-0.7,0,9.8
51:25.9,0,1979,0,0.2,-0.7,0,9.8
51:26.0,0,1970,0,0.2,-0.7,0,9.8
51:26.1,0,1961,0,0.2,-0.7,0,9.8
51:26.2,0,1958,0,0.2,-0.7,0,9.8
51:26.3,0,1957,0,0.2,-0.7,0,9.8
51:26.4,0,1963,0,0.2,-0.7,0,9.8
51:26.5,0,1967,0,0.2,-0.7,0,9.8
51:26.6,0,1966,0,0.2,-0.7,0,9.8
51:26.7,0,1968,0,0.2,-0.7,0,9.8
51:26.8,0,1967,0,0.2,-0.7,0,9.8
51:26.9,0,1968,0,0.2,-0.7,0,9.8
51:27.0,0,1964,0,0.2,-0.7,0.1,9.8
51:27.1,0,1964,0,0.2,-0.7,0,9.8
51:27.2,0,1964,0,0.2,-0.7,-0.1,9.8
51:27.3,0,1964,0,0.2,-0.7,0,9.8
51:27.4,0,1961,0,0.2,-0.7,0.1,9.8
51:27.5,0,1958,0,0.2,-0.7,-0.1,9.8
51:27.6,0,1957,0,0.2,-0.7,0.1,9.8
51:27.7,0,1961,0,0.2,-0.7,-0.1,9.8
51:27.8,0,1961,0,0.2,-0.7,0,9.8
51:27.9,0,1964,0,0.2,-0.7,0,9.8
51:28.0,0,1962,0,0.2,-0.7,0.1,9.8
51:28.1,0,1954,0,0.2,-0.7,-0.1,9.8
51:28.2,0,1954,0,0.2,-0.7,0,9.8
51:28.3,0,1950,0,0.2,-0.7,0,9.8
51:28.4,0,1948,0,0.2,-0.7,0,9.8
51:28.5,0,1953,0,0.2,-0.7,0.1,9.8
51:28.6,0,1958,0,0.2,-0.7,-0.1,9.8
51:28.7,0,1960,0,0.2,-0.7,0,9.8
51:28.8,0,1969,0,0.2,-0.7,0,9.8
51:28.9,0,1971,0,0.2,-0.7,0,9.8
51:29.0,0,1960,0,0.2,-0.7,0,9.8
51:29.1,0,1957,0,0.2,-0.7,0,9.8
51:29.2,0,1934,0,0.2,-0.7,0,9.8
51:29.3,0,1892,0,0.2,-0.7,0,9.8
51:29.4,0,1892,0,0.2,-0.7,0,9.8
51:29.5,9,1895,0,0.2,-0.7,0,9.8
51:29.6,25,1888,0,0.2,-0.7,0.1,9.8
51:29.7,29,1893,0,0.2,-0.7,-0.1,9.8
51:29.8,26,1886,0,0.2,-0.7,0,9.8
51:29.9,24,1875,0,0.2,-0.7,0,9.8
51:30.0,24,1857,0,0.2,-0.7,0.1,9.8
51:30.1,22,1850,0,0.2,-0.7,-0.1,9.8
51:30.2,24,1849,0,0.2,-0.7,0,9.8
51:30.3,25,1839,0,0.2,-0.7,0.1,9.8
51:30.4,24,1820,0,0.2,-0.7,0,9.8
51:30.5,41,1810,0,0.2,-0.7,0,9.8
51:30.6,72,1771,0,0.2,-0.7,0,9.8
51:30.7,94,1760,0,0.2,-0.7,-0.1,9.8
51:30.8,104,1847,0,0.2,-0.7,0,9.8
51:30.9,103,1941,0,0.2,-0.7,0,9.8
51:31.0,99,1898,0,0.2,-0.7,0,9.8
51:31.2,98,1719,0,0.2,-0.7,0,9.8
51:31.3,103,1245,0,0.2,-0.7,0,9.8
51:31.4,108,1625,0,0.2,-0.7,0,9.8
51:31.5,108,1634,0,0.2,-0.7,0,9.8
51:31.6,105,1648,0,0.2,-0.7,0,9.8
51:31.7,99,1720,0,0.2,-0.7,0,9.8
51:31.8,99,1731,0,0.2,-0.7,0,9.8
51:31.9,105,1693,0,0.2,-0.7,0,9.8
51:32.0,109,1637,0,0.2,-0.7,0.1,9.8
51:32.1,109,1630,0,0.2,-0.7,-0.1,9.8
51:32.2,104,1620,0,0.2,-0.7,0,9.9
51:32.3,99,1582,0,0.2,-0.7,0,9.9
51:32.4,103,1533,0,0.2,-0.7,0,9.9
51:32.5,108,1555,0,0.2,-0.7,0,9.9
51:32.6,107,1612,0,0.2,-0.7,0,9.9
51:32.7,107,1617,0,0.2,-0.7,0,9.8
51:32.8,101,1516,0,0.2,-0.7,0,9.8
51:32.9,98,1407,0,0.2,-0.7,0,9.8
51:33.0,102,1359,0,0.2,-0.7,0.1,9.8
51:33.1,106,1462,0,0.2,-0.7,0,9.8
51:33.2,109,1594,0,0.2,-0.7,-0.1,9.8
51:33.3,107,1599,0,0.2,-0.7,0.1,9.8
51:33.4,104,1399,0,0.2,-0.7,-0.1,9.8
51:33.5,104,1223,0,0.2,-0.7,0,9.8
51:33.6,108,1298,0,0.2,-0.7,0.1,9.9
51:33.7,110,1536,0,0.2,-0.7,0,9.9
51:33.8,105,1590,0,0.2,-0.7,-0.1,9.9
51:33.9,101,1374,0,0.2,-0.7,0,9.9
51:34.0,102,1373,0,0.2,-0.7,0,9.9
51:34.1,107,1337,0,0.2,-0.7,0,9.8
51:34.2,110,1298,0,0.2,-0.7,-0.1,9.8
51:34.3,108,1299,0,0.2,-0.7,0.1,9.8
51:34.4,103,1289,0,0.2,-0.7,0.1,9.8
51:34.5,99,1240,0,0.2,-0.7,0,9.8
51:34.6,101,1188,0,0.2,-0.7,-0.1,9.8
51:34.7,106,1207,0,0.2,-0.7,0,9.8
51:34.8,107,1279,0,0.2,-0.7,0,9.8
51:34.9,107,1299,0,0.2,-0.7,-0.1,9.8
51:35.0,103,1169,0,0.2,-0.7,0,9.8
51:35.1,99,1044,0,0.2,-0.7,0.2,9.8
51:35.2,104,1010,0,0.2,-0.7,-0.1,9.8
51:35.3,109,1136,0,0.2,-0.7,-0.1,9.8
51:35.4,107,1257,0,0.2,-0.7,0,9.8
51:35.5,104,1243,0,0.2,-0.7,0.1,9.8
51:35.6,102,1119,0,0.2,-0.7,0,9.8
51:35.7,102,1119,0,0.2,-0.7,-0.1,9.8
51:35.8,105,893,0,0.2,-0.7,0.1,9.8
51:35.9,107,936,0,0.2,-0.7,0,9.8
51:36.0,107,1281,0,0.2,-0.7,0,9.8
51:36.1,105,1143,0,0.2,-0.7,0,9.8
51:36.2,102,1034,0,0.2,-0.7,-0.1,9.8
51:36.3,104,986,0,0.2,-0.7,0,9.8
51:36.4,107,957,0,0.2,-0.7,0,9.8
51:36.5,108,977,0,0.2,-0.7,0.2,9.8
51:36.6,103,977,0,0.2,-0.7,-0.1,9.8
51:36.7,98,772,0,0.2,-0.7,0.2,9.8
51:36.8,100,918,0,0.1,-0.7,-0.2,9.8
51:36.9,107,992,0,0.1,-0.7,0.1,9.8
51:37.0,110,1961,0,0.1,-0.7,0.1,9.8
51:37.1,108,4453,0,0.1,-0.7,0,9.8
51:37.2,104,6683,0,0,-0.6,-0.1,9.8
51:37.3,101,12724,0,-0.2,-0.4,0.2,9.8
51:37.4,104,11861,0.1,-0.3,-0.4,0.1,9.8
51:37.5,107,11861,0,0.3,-0.9,-0.4,9.8
51:37.6,108,6898,0,0.2,-0.6,0,9.5
51:37.8,106,5802,0.2,-0.3,-0.3,1.4,9.5
51:37.9,103,6089,0,0.2,-0.7,-1.2,9.5
51:38.0,101,2666,0,0.1,-0.5,0.2,9.5
51:38.1,105,5788,0.1,-0.4,-0.2,0.8,9.5
51:38.2,108,9979,0.1,0,-0.6,-0.7,10.4
51:38.3,106,5339,0.1,0.6,-1,0.4,10.4
51:38.4,104,5111,0.1,0.3,-0.7,-0.4,10.4
51:38.5,101,6045,0.1,0,-0.5,0.4,10.4
51:38.6,104,5174,0.1,0,-0.6,-0.2,10.4
51:38.7,108,7265,0.1,0.2,-0.7,-0.2,9.7
51:38.8,108,7827,0,0.2,-0.7,-0.3,9.7
51:38.9,103,8097,0,0,-0.6,-0.3,9.7
51:39.0,101,8966,0,0,-0.5,0.2,9.7
51:39.1,101,9642,0,0.1,-0.6,0.1,9.7
51:39.2,105,10000,0,0.1,-0.7,-0.4,9.7
51:39.3,109,10518,0,0.1,-0.6,0.1,9.7
51:39.4,108,10940,0,0.1,-0.6,0.2,9.7
51:39.5,105,10699,0,0.1,-0.7,0.2,9.7
51:39.6,102,10596,0,0.1,-0.6,-0.2,9.9
51:39.7,102,12097,0,0.1,-0.6,-0.1,9.9
51:39.8,107,12697,0,0.1,-0.6,0,9.9
51:39.9,109,12822,0,0.1,-0.6,0,9.9
51:40.0,107,12549,0,0,-0.6,0.2,9.9
51:40.1,103,12321,0,0.1,-0.6,-0.2,9.8
51:40.2,101,11995,0,0.1,-0.6,0,9.8
51:40.3,104,11416,0,0.1,-0.6,0,9.8
51:40.4,107,11001,0,0.1,-0.6,0.1,9.8
51:40.5,107,11137,0,0.1,-0.6,0.1,9.8
51:40.6,104,11466,0,0.1,-0.7,0.1,9.8
51:40.7,102,11370,0,0.1,-0.7,-0.2,9.8
51:40.8,102,10963,0,0.1,-0.7,-0.1,9.8
51:40.9,106,10633,0,0.1,-0.7,0,9.8
51:41.0,108,10487,0,0.1,-0.7,0.1,9.8
51:41.1,106,10760,0,0.1,-0.7,-0.1,9.8
51:41.2,102,11092,0,0.1,-0.7,0.1,9.8
51:41.3,101,9047,0,0.2,-0.7,0.1,9.8
51:41.4,104,5865,0,0.2,-0.8,0.1,9.8
51:41.5,108,2406,0,0.2,-0.7,0.1,9.8
51:41.6,108,692,0,0.2,-0.7,-0.3,9.9
51:41.7,105,546,0,0.2,-0.7,-0.1,9.9
51:41.8,101,550,0,0.2,-0.7,0.3,9.9
51:41.9,102,401,0.1,0.2,-0.7,0.4,9.9
51:42.0,106,265,0.1,0.2,-0.7,0.1,9.9
51:42.1,108,370,0,0.2,-0.7,-0.4,9.9
51:42.2,108,520,0,0.2,-0.7,0,9.9
51:42.3,103,324,0.1,0.2,-0.7,0.2,9.9
51:42.4,100,361,0,0.2,-0.7,-0.2,9.9
51:42.5,104,142,0,0.2,-0.7,0,9.9
51:42.6,108,213,0,0.2,-0.7,-0.1,9.8
51:42.7,108,427,0,0.2,-0.7,-0.1,9.8
51:42.8,105,585,0,0.2,-0.7,0.2,9.8
51:42.9,101,478,0,0.2,-0.7,0,9.8
51:43.0,100,202,0,0.2,-0.7,-0.1,9.8
51:43.1,104,-5,0,0.2,-0.7,-0.1,9.8
51:43.2,107,240,0,0.2,-0.7,0.1,9.8
51:43.3,109,68,0,0.2,-0.7,0.3,9.8
51:43.4,106,111,0,0.2,-0.7,-0.3,9.8
51:43.5,102,324,0,0.2,-0.7,0,9.8
51:43.6,103,454,0,0.2,-0.7,0,9.8
51:43.7,106,354,0,0.2,-0.7,0,9.8
51:43.8,107,166,0,0.2,-0.7,-0.1,9.8
51:43.9,106,71,0,0.2,-0.7,0,9.8
51:44.0,102,275,0,0.2,-0.7,0,9.8
51:44.1,101,114,0,0.2,-0.7,-0.1,9.8
51:44.2,104,114,0,0.2,-0.7,0,9.8
51:44.3,107,16,0,0.2,-0.7,0.1,9.8
51:44.4,108,143,0,0.2,-0.7,0,9.8
51:44.5,104,286,0,0.2,-0.7,0.1,9.8
51:44.6,101,335,0,0.2,-0.7,-0.1,9.8
51:44.7,102,195,0,0.2,-0.7,0.1,9.8
51:44.8,105,122,0,0.2,-0.7,0,9.8
51:44.9,107,75,0,0.2,-0.7,-0.2,9.8
51:45.1,107,85,0,0.2,-0.7,0.2,9.8
51:45.2,105,85,0,0.2,-0.7,-0.1,9.8
51:45.3,102,235,0,0.2,-0.7,0.1,9.8
51:45.4,104,-52,0,0.2,-0.7,-0.1,9.8
51:45.5,107,-217,0,0.2,-0.7,-0.1,9.8
51:45.6,107,-11,0,0.2,-0.7,0.1,9.8
51:45.7,105,230,0,0.2,-0.7,-0.1,9.8
51:45.8,101,351,0,0.2,-0.7,0.1,9.8
51:45.9,100,149,0,0.2,-0.7,-0.1,9.8
51:46.0,105,-221,0,0.2,-0.7,0,9.8
51:46.1,109,-87,0,0.2,-0.7,0.1,9.8
51:46.2,109,-85,0,0.2,-0.7,-0.1,9.8
51:46.3,105,-139,0,0.2,-0.7,0,9.8
51:46.4,102,-64,0,0.2,-0.7,0,9.8
51:46.5,104,65,0,0.2,-0.7,0,9.8
51:46.6,108,93,0,0.2,-0.7,0,9.8
51:46.7,109,-16,0,0.2,-0.7,0,9.8
51:46.8,108,61,0,0.2,-0.7,0,9.8
51:46.9,103,105,0,0.2,-0.7,0.1,9.8
51:47.0,102,-26,0,0.2,-0.7,-0.1,9.8
51:47.1,106,-204,0,0.2,-0.7,0,9.8
51:47.2,109,-138,0,0.2,-0.7,0,9.8
51:47.3,108,-14,0,0.2,-0.7,0,9.8
51:47.4,103,103,0,0.2,-0.7,0.1,9.8
51:47.5,100,1,0,0.2,-0.7,0,9.8
51:47.6,103,9,0,0.2,-0.7,0.1,9.8
51:47.7,108,-67,0,0.2,-0.7,0,9.8
51:47.8,109,-85,0,0.2,-0.7,-0.1,9.8
51:47.9,106,-56,0,0.2,-0.7,0,9.8
51:48.0,101,-7,0,0.2,-0.7,0,9.8
51:48.1,100,-38,0,0.2,-0.7,0,9.8
51:48.2,106,-116,0,0.2,-0.7,0,9.8
51:48.3,109,-100,0,0.2,-0.7,0,9.8
51:48.4,108,-45,0,0.2,-0.7,0,9.8
51:48.5,103,19,0,0.2,-0.7,0,9.8
51:48.6,101,31,0,0.2,-0.7,0,9.8
51:48.7,101,-79,0,0.2,-0.7,0,9.8
51:48.8,107,-175,0,0.2,-0.7,0,9.8
51:48.9,108,-104,0,0.2,-0.7,0,9.8
51:49.0,106,-109,0,0.2,-0.7,0,9.8
51:49.1,102,-99,0,0.2,-0.7,0,9.8
51:49.2,101,-52,0,0.2,-0.7,0,9.8
51:49.3,104,-12,0,0.2,-0.7,0,9.8
51:49.4,108,-33,0,0.2,-0.7,0,9.8
51:49.5,108,-12,0,0.2,-0.7,0,9.8
51:49.6,104,95,0,0.2,-0.7,0,9.8
51:49.7,100,79,0,0.2,-0.7,0,9.8
51:49.8,101,-146,0,0.2,-0.8,0.1,9.8
51:49.9,106,-285,0,0.2,-0.8,-0.1,9.8
51:50.0,109,-121,0,0.2,-0.7,0,9.8
51:50.1,107,-83,0,0.2,-0.7,0,9.8
51:50.2,102,-27,0,0.2,-0.7,0,9.8
51:50.3,100,-6,0,0.2,-0.7,0,9.8
51:50.4,103,-81,0,0.2,-0.7,0,9.8
51:50.5,107,-140,0,0.2,-0.7,0,9.8
51:50.6,109,-80,0,0.2,-0.7,0,9.8
51:50.7,106,-16,0,0.2,-0.7,0,9.8
51:50.8,101,-127,0,0.2,-0.7,0,9.8
